mrna_id	n_lncRNAs
LOC111112129	1
LOC111112179	1
LOC111112206	1
LOC111112232	1
LOC111112301	1
LOC111112303	1
LOC111112418	1
LOC111112613	1
LOC111112623	1
LOC111112682	1
LOC111112703	1
LOC111112770	1
LOC111112779	1
LOC111112791	1
LOC111112794	1
LOC111112839	1
LOC111113080	1
LOC111113090	1
LOC111113091	1
LOC111113092	1
LOC111113173	1
LOC111113177	1
LOC111113186	1
LOC111113195	1
LOC111113196	1
LOC111113203	1
LOC111113262	1
LOC111113298	1
LOC111113370	1
LOC111113386	1
LOC111113399	1
LOC111113426	1
LOC111113434	1
LOC111113469	1
LOC111113635	1
LOC111113887	1
LOC111114232	1
LOC111114474	1
LOC111114547	1
LOC111114554	1
LOC111114854	1
LOC111114893	1
LOC111115068	1
LOC111115135	1
LOC111115230	1
LOC111115278	1
LOC111115357	1
LOC111115365	1
LOC111115416	1
LOC111115446	1
LOC111115487	1
LOC111115506	1
LOC111115535	1
LOC111115551	1
LOC111115637	1
LOC111115707	1
LOC111115715	1
LOC111115773	1
LOC111115824	1
LOC111115871	1
LOC111115908	1
LOC111115975	1
LOC111116137	1
LOC111116321	1
LOC111116351	1
LOC111116366	1
LOC111116394	1
LOC111116441	1
LOC111116469	1
LOC111116485	1
LOC111116787	1
LOC111116914	1
LOC111117065	1
LOC111117073	1
LOC111117074	1
LOC111117115	1
LOC111117129	1
LOC111117178	1
LOC111117314	1
LOC111117356	1
LOC111117393	1
LOC111117417	1
LOC111117436	1
LOC111117438	1
LOC111117551	1
LOC111117607	1
LOC111117697	1
LOC111117928	1
LOC111118014	1
LOC111118055	1
LOC111118056	1
LOC111118091	1
LOC111118092	1
LOC111118096	1
LOC111118140	1
LOC111118185	1
LOC111118244	1
LOC111118311	1
LOC111118417	1
LOC111118452	1
LOC111118477	1
LOC111118483	1
LOC111118550	1
LOC111118610	1
LOC111118809	1
LOC111118882	1
LOC111118887	1
LOC111118964	1
LOC111118970	1
LOC111118972	1
LOC111119019	1
LOC111119117	1
LOC111119188	1
LOC111119189	1
LOC111119226	1
LOC111119284	1
LOC111119294	1
LOC111119347	1
LOC111119361	1
LOC111119412	1
LOC111119422	1
LOC111119465	1
LOC111119490	1
LOC111119493	1
LOC111119528	1
LOC111119756	1
LOC111119791	1
LOC111119818	1
LOC111119822	1
LOC111119946	1
LOC111120077	1
LOC111120082	1
LOC111120094	1
LOC111120115	1
LOC111120118	1
LOC111120216	1
LOC111120266	1
LOC111120326	1
LOC111120475	1
LOC111120484	1
LOC111120550	1
LOC111120551	1
LOC111120588	1
LOC111120621	1
LOC111120640	1
LOC111120659	1
LOC111120682	1
LOC111120690	1
LOC111120713	1
LOC111120726	1
LOC111120743	1
LOC111120768	1
LOC111120800	1
LOC111120801	1
LOC111120827	1
LOC111120860	1
LOC111120885	1
LOC111120909	1
LOC111120960	1
LOC111120983	1
LOC111121003	1
LOC111121012	1
LOC111121026	1
LOC111121030	1
LOC111121056	1
LOC111121059	1
LOC111121128	1
LOC111121157	1
LOC111121159	1
LOC111121184	1
LOC111121268	1
LOC111121297	1
LOC111121392	1
LOC111121395	1
LOC111121420	1
LOC111121443	1
LOC111121530	1
LOC111121536	1
LOC111121567	1
LOC111121590	1
LOC111121613	1
LOC111121674	1
LOC111121707	1
LOC111121709	1
LOC111121717	1
LOC111121734	1
LOC111121772	1
LOC111121832	1
LOC111121884	1
LOC111121889	1
LOC111121912	1
LOC111121926	1
LOC111121994	1
LOC111122222	1
LOC111122334	1
LOC111122377	1
LOC111122382	1
LOC111122416	1
LOC111122423	1
LOC111122450	1
LOC111122562	1
LOC111122585	1
LOC111122599	1
LOC111122722	1
LOC111122832	1
LOC111123026	1
LOC111123123	1
LOC111123168	1
LOC111123214	1
LOC111123223	1
LOC111123256	1
LOC111123270	1
LOC111123296	1
LOC111123379	1
LOC111123431	1
LOC111123434	1
LOC111123491	1
LOC111123588	1
LOC111123598	1
LOC111123648	1
LOC111123664	1
LOC111123702	1
LOC111123817	1
LOC111123840	1
LOC111123868	1
LOC111123879	1
LOC111123894	1
LOC111123898	1
LOC111123910	1
LOC111123924	1
LOC111123973	1
LOC111123985	1
LOC111124005	1
LOC111124016	1
LOC111124146	1
LOC111124247	1
LOC111124304	1
LOC111124329	1
LOC111124415	1
LOC111124445	1
LOC111124637	1
LOC111124641	1
LOC111124643	1
LOC111124657	1
LOC111124695	1
LOC111124707	1
LOC111124727	1
LOC111124728	1
LOC111124742	1
LOC111124797	1
LOC111124809	1
LOC111124847	1
LOC111124851	1
LOC111124863	1
LOC111124912	1
LOC111125019	1
LOC111125065	1
LOC111125071	1
LOC111125084	1
LOC111125100	1
LOC111125130	1
LOC111125204	1
LOC111125299	1
LOC111125318	1
LOC111125373	1
LOC111125375	1
LOC111125391	1
LOC111125433	1
LOC111125438	1
LOC111125451	1
LOC111125473	1
LOC111125474	1
LOC111125483	1
LOC111125528	1
LOC111125543	1
LOC111125545	1
LOC111125553	1
LOC111125555	1
LOC111125599	1
LOC111125615	1
LOC111125631	1
LOC111125662	1
LOC111125689	1
LOC111125697	1
LOC111125740	1
LOC111125746	1
LOC111125809	1
LOC111125816	1
LOC111125848	1
LOC111125852	1
LOC111125878	1
LOC111125907	1
LOC111125950	1
LOC111125958	1
LOC111126007	1
LOC111126023	1
LOC111126037	1
LOC111126043	1
LOC111126111	1
LOC111126154	1
LOC111126214	1
LOC111126218	1
LOC111126231	1
LOC111126289	1
LOC111126296	1
LOC111126337	1
LOC111126376	1
LOC111126408	1
LOC111126410	1
LOC111126513	1
LOC111126529	1
LOC111126617	1
LOC111126632	1
LOC111126633	1
LOC111126660	1
LOC111126793	1
LOC111126847	1
LOC111126905	1
LOC111126981	1
LOC111127006	1
LOC111127107	1
LOC111127173	1
LOC111127179	1
LOC111127200	1
LOC111127298	1
LOC111127314	1
LOC111127324	1
LOC111127350	1
LOC111127369	1
LOC111127427	1
LOC111127448	1
LOC111127562	1
LOC111127646	1
LOC111127662	1
LOC111127768	1
LOC111127879	1
LOC111127949	1
LOC111127969	1
LOC111128035	1
LOC111128088	1
LOC111128121	1
LOC111128125	1
LOC111128132	1
LOC111128211	1
LOC111128236	1
LOC111128258	1
LOC111128292	1
LOC111128309	1
LOC111128323	1
LOC111128433	1
LOC111128464	1
LOC111128549	1
LOC111128558	1
LOC111128559	1
LOC111128683	1
LOC111128714	1
LOC111128734	1
LOC111128755	1
LOC111128863	1
LOC111128870	1
LOC111128926	1
LOC111128943	1
LOC111128968	1
LOC111128985	1
LOC111129011	1
LOC111129064	1
LOC111129080	1
LOC111129103	1
LOC111129115	1
LOC111129165	1
LOC111129186	1
LOC111129188	1
LOC111129202	1
LOC111129215	1
LOC111129256	1
LOC111129264	1
LOC111129265	1
LOC111129306	1
LOC111129323	1
LOC111129345	1
LOC111129357	1
LOC111129376	1
LOC111129399	1
LOC111129464	1
LOC111129532	1
LOC111129580	1
LOC111129614	1
LOC111129720	1
LOC111129762	1
LOC111129835	1
LOC111129847	1
LOC111129851	1
LOC111129855	1
LOC111129859	1
LOC111129941	1
LOC111129949	1
LOC111129986	1
LOC111130017	1
LOC111130018	1
LOC111130121	1
LOC111130156	1
LOC111130213	1
LOC111130235	1
LOC111130287	1
LOC111130301	1
LOC111130305	1
LOC111130309	1
LOC111130325	1
LOC111130374	1
LOC111130399	1
LOC111130400	1
LOC111130405	1
LOC111130438	1
LOC111130467	1
LOC111130470	1
LOC111130472	1
LOC111130500	1
LOC111130537	1
LOC111130553	1
LOC111130584	1
LOC111130639	1
LOC111130653	1
LOC111130727	1
LOC111130738	1
LOC111130761	1
LOC111130774	1
LOC111130837	1
LOC111130865	1
LOC111130989	1
LOC111131085	1
LOC111131093	1
LOC111131174	1
LOC111131208	1
LOC111131209	1
LOC111131226	1
LOC111131266	1
LOC111131592	1
LOC111131602	1
LOC111131641	1
LOC111131745	1
LOC111131751	1
LOC111131753	1
LOC111131799	1
LOC111131863	1
LOC111132036	1
LOC111132038	1
LOC111132083	1
LOC111132090	1
LOC111132149	1
LOC111132183	1
LOC111132185	1
LOC111132216	1
LOC111132335	1
LOC111132439	1
LOC111132484	1
LOC111132499	1
LOC111132600	1
LOC111132626	1
LOC111132629	1
LOC111132853	1
LOC111132860	1
LOC111133039	1
LOC111133131	1
LOC111133242	1
LOC111133335	1
LOC111133354	1
LOC111133383	1
LOC111133422	1
LOC111133426	1
LOC111133485	1
LOC111133497	1
LOC111133522	1
LOC111133558	1
LOC111133585	1
LOC111133604	1
LOC111133674	1
LOC111133678	1
LOC111133740	1
LOC111133749	1
LOC111133767	1
LOC111133806	1
LOC111133905	1
LOC111134093	1
LOC111134131	1
LOC111134244	1
LOC111134248	1
LOC111134301	1
LOC111134321	1
LOC111134324	1
LOC111134354	1
LOC111134418	1
LOC111134424	1
LOC111134440	1
LOC111134514	1
LOC111134537	1
LOC111134570	1
LOC111134734	1
LOC111134754	1
LOC111134834	1
LOC111134888	1
LOC111134899	1
LOC111134966	1
LOC111135027	1
LOC111135117	1
LOC111135118	1
LOC111135148	1
LOC111135156	1
LOC111135198	1
LOC111135226	1
LOC111135227	1
LOC111135230	1
LOC111135276	1
LOC111135286	1
LOC111135337	1
LOC111135339	1
LOC111135371	1
LOC111135426	1
LOC111135443	1
LOC111135492	1
LOC111135493	1
LOC111135536	1
LOC111135548	1
LOC111135564	1
LOC111135569	1
LOC111135582	1
LOC111135654	1
LOC111135697	1
LOC111135701	1
LOC111135738	1
LOC111135825	1
LOC111135915	1
LOC111135925	1
LOC111136004	1
LOC111136021	1
LOC111136057	1
LOC111136133	1
LOC111136223	1
LOC111136258	1
LOC111136390	1
LOC111136397	1
LOC111136399	1
LOC111136476	1
LOC111136488	1
LOC111136526	1
LOC111136573	1
LOC111136702	1
LOC111136871	1
LOC111136898	1
LOC111136940	1
LOC111136951	1
LOC111136972	1
LOC111136974	1
LOC111137014	1
LOC111137023	1
LOC111137053	1
LOC111137059	1
LOC111137085	1
LOC111137142	1
LOC111137171	1
LOC111137288	1
LOC111137333	1
LOC111137375	1
LOC111137391	1
LOC111137410	1
LOC111137412	1
LOC111137504	1
LOC111137535	1
LOC111137580	1
LOC111137684	1
LOC111137875	1
LOC111137896	1
LOC111137911	1
LOC111137990	1
LOC111138050	1
LOC111138109	1
LOC111138122	1
LOC111138177	1
LOC111138192	1
LOC111138237	1
LOC111138250	1
LOC111138378	1
LOC111138389	1
LOC111138423	1
LOC111138490	1
